Date|Active Users|Favorites|Total Visits|Date Created|Last Updated|Server Size|Genre|Title|Creator|gameID|Category|URL|Description
2022-02-22 11:00:42|21370|165542|32.5M+|1/16/2022|2/22/2022|12|Adventure|[UPD4.1+2x📦📕]WeaponFightingSimulatorByLightningDragonStudio|Lightning Dragon Studio|8554378337|Popular|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=66e1eb0d-d0ed-4286-b01d-04b6426f5d08&PageType=Games&PlaceId=8554378337&Position=26&SortName=Popular&SortPosition=3&LocalTimestamp=2022-02-22T17:00:34.272Z|🥋 Welcome to Weapon Fighting Simulator 🥋 Weapon Fighting Simulator is a simulator game where you fight against enemies with weapons spells and become the strongest martial fighter of all times! 🗡️ - Unlock new and powerful weapons! 🧙‍♂️ - Unlock new spells to aid you in battle! 🗺️ - Discover new worlds with different enemies and BOSS! 🔥 UPDATE [4.1]: - Reduced the amount of Mythical and Eternal enchantment required. When you rejoin the game the over-consumed weapons will be refunded. - Adjusts on the enchanting UI. - Fixed some bugs. + MORE CHECK OUT NOW! 🌐 - Join the Lightning Dragon Studios group for a free Fan Nametag above your name! 👍 - Thumbs up and favorite for more updates! 🚀 RELEASE CODES: weaponfighting welcome goodluck happyday 🎁 NEW UPDATE CODES: trade enchant 👍 75K LIKES CODE: likes75k 💖 NEW CODE AT 100K LIKES.
2022-02-22 11:00:43|16671|2111234|1.5B+|6/5/2019|2/13/2022|30|All Genres|💘TowerDefenseSimulator💘ByParadoxumGames|Paradoxum Games|3260590327|Popular|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=66e1eb0d-d0ed-4286-b01d-04b6426f5d08&PageType=Games&PlaceId=3260590327&Position=29&SortName=Popular&SortPosition=3&LocalTimestamp=2022-02-22T17:00:34.273Z|In this world no one can survive alone. Team up with friends to fend off countless waves of zombies fight bosses earn coins level up and buy new towers! If youre feeling up for a challenge try taking on harder bosses on harder difficulties! 👥💵 Join the group for +$100 starting cash! https://www.roblox.com/groups/4914494 👍Thumbs up and favorite for more quality updates!🌟 🔨UPDATES🔨 💖 Valentines Season!! - special skins for Valentines Day 💪 Reworked Soldier and Sniper!! - New default skins + stats 🔧 Fixed hardcore reward data loss bug!!! 🏆 8th Annual Bloxy Award Winner
2022-02-22 11:00:43|8550|247900|77.2M+|10/12/2019|2/22/2022|15|RPG|DeepwokenByVowsbytheSea|Vows by the Sea|4111023553|Popular|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=66e1eb0d-d0ed-4286-b01d-04b6426f5d08&PageType=Games&PlaceId=4111023553&Position=30&SortName=Popular&SortPosition=3&LocalTimestamp=2022-02-22T17:00:34.273Z|>> Deepwoken is a difficult game with permanent character loss. Losing characters is a part of the game that should be expected. << Seek out your destiny upon an unforgiving sea and unravel the mysteries of a dying world. Discover and modify powerful abilities find unique strengths and develop your character into a force to be reckoned with. Desperately try to escape the horrors that lurk just beneath the waves. Whatever you do its your story to be told. Developed by: Ragoozer Arch_Mage Melon_Sensei Dexerius Grimmkind Built by: Zartania melonbeard Composed by: Naktigonis Contributions from: Snakeworl (Scripting) yayafino (Scripting) iVenatrix (Scripting) EstheKing (Modelling) HorrorTM (Modelling) minkle (Modelling) Konrekhelm (Modelling) Zintenka (Modelling) Chicken_Man (Ships) KAHAEL (Clothing) Rengi (Clothing) The full list of contributors is listed in the Credits screen check out their work!
2022-02-22 11:00:44|18398|1239798|940.2M+|2/2/2019|2/5/2022|16|RPG|YourBizarreAdventureByBizarreStudios®|Bizarre Studios®|2809202155|Popular|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=66e1eb0d-d0ed-4286-b01d-04b6426f5d08&PageType=Games&PlaceId=2809202155&Position=16&SortName=Popular&SortPosition=3&LocalTimestamp=2022-02-22T17:00:34.267Z|✨🏹『NEW UPDATE v0.9』 🏹✨ ➢ New trading system; Trade Stands! Trade Items! and multiple other QoL features ➢ 7 new Stand skins! ➢ 4 new Cosmetics! ➢ and more in game! Welcome to Your Bizarre Adventure an RPG-styled game that revolves around obtaining strong and unique spiritual abilities known as STANDS fighting gangs and more! Read the help section in-game! JOIN OUR COMMUNITYS SERVER LINK BELOW FOR CODES UPDATES ANNOUNCEMENTS AND MORE HELP! Give the game page a thumbs-up like and subscribe to our Youtube below for more codes: ➢ youtube.com/channel/UCwxB9DjiJKOcZbDPIvsCZBg?sub_confirmation=1 Disclaimers: ➢ You will be banned for any form of exploiting and there will be no appeals unless you have high quality video evidence that shows it was you getting falsely banned as it happened. It is highly suggested to use the applications Medal or Shadowplay to achieve this for your own safety. Arrivederci!
2022-02-22 11:00:44|39399|4923383|1.8B+|3/21/2018|2/20/2022|6|Adventure|BeeSwarmSimulatorBy@Onett|@Onett|1537690962|Popular|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=66e1eb0d-d0ed-4286-b01d-04b6426f5d08&PageType=Games&PlaceId=1537690962&Position=7&SortName=Popular&SortPosition=3&LocalTimestamp=2022-02-22T17:00:34.265Z|🎁 x2 Event: Join for 48 hours of x2 Pollen and Convert Rate to celebrate the new year. Complete quests for Bee Bear Winter quests for all the NPCs meet Dapper Bear and his Planter Pots and more. Grow your own swarm of bees collect pollen and make honey in Bee Swarm Simulator! Meet friendly bears complete their quests and get rewards! As your hive grows larger and larger you can explore further up the mountain. Use your bees to defeat dangerous bugs and monsters. Look for treasures hidden around the map. Discover new types of bees all with their own traits and personalities! Join Bee Swarm Simulator Club for Honey Treats and codes! https://www.roblox.com/groups/3982592
2022-02-22 11:00:45|60416|9565794|16.7B+|6/18/2018|1/29/2022|20|Adventure|TowerofHellByYXCeptionalStudios|YXCeptional Studios|1962086868|Popular|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=66e1eb0d-d0ed-4286-b01d-04b6426f5d08&PageType=Games&PlaceId=1962086868&Position=21&SortName=Popular&SortPosition=3&LocalTimestamp=2022-02-22T17:00:34.269Z|Can you be the first to the top in this randomly generated obby with absolutely no checkpoints at all? Owners of VIP-Servers can use the settings menu to skip rounds set the tower size and lock the shop. For support go to support.yx.zone
2022-02-22 11:00:45|40584|14171680|13.0B+|2/23/2016|2/16/2022|200|Town and City|❄️MeepCity❄️By@alexnewtron|@alexnewtron|370731277|Popular|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=66e1eb0d-d0ed-4286-b01d-04b6426f5d08&PageType=Games&PlaceId=370731277&Position=27&SortName=Popular&SortPosition=3&LocalTimestamp=2022-02-22T17:00:34.272Z|💙💙 The game that is Powering Imagination! Chat play games earn coins and customize your very own estate! Play with millions of players who play MeepCity! 💙💙 ✨ Were working on more updates! 🔔Click the Follow button for update notifications! And join our Roblox group/community!
2022-02-22 11:00:46|24108|843997|287.0M+|4/3/2020|2/5/2022|1|Fighting|Demonfall[2.9!]ByFireheartStudio|Fireheart Studio|4855457388|Popular|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=66e1eb0d-d0ed-4286-b01d-04b6426f5d08&PageType=Games&PlaceId=4855457388&Position=15&SortName=Popular&SortPosition=3&LocalTimestamp=2022-02-22T17:00:34.267Z|Demonfall is based on the popular series Demon Slayer. Ascend the hill with the power of humanity on your shoulder and fight for survival along with your comrades; or head down the ravine to lose ones humanity and live as a demon with unholy powers. Fight explore learn grow eat all common necessities and virtues of one despite your path in this world its the survival of the fittest. [Controls] R - Unsheathe Sword Tab - Menu Toggle Tab --> Configuration = Reset M - Meditate [Skill Tree] H - Toggle Emotes Sprint + M1 - Lunge Block + M1 - Shoulder Bash C - Rush G - Breathe Q - Dash F - Block
2022-02-22 11:00:46|16208|3349785|1.1B+|2/26/2021|2/21/2022|18|All Genres|{BLOXXIN/4v4}FunkyFridayByLyteInteractive|Lyte Interactive|6447798030|Popular|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=66e1eb0d-d0ed-4286-b01d-04b6426f5d08&PageType=Games&PlaceId=6447798030&Position=28&SortName=Popular&SortPosition=3&LocalTimestamp=2022-02-22T17:00:34.273Z|beat box battle Keybinds are now located in the Arrow Customization UI! SHUTDOWN = UPDATE 🎮 Console - D-PAD or XYBA ebur1n - V3 Map Designer Certain assets were used in accordance to ninjamuffin and FNFs license: https://devforum.roblox.com/t/ff-credits-and-information (Additional respective mod author credits can be found in-game)
2022-02-22 11:00:47|83809|2951715|4.1B+|1/16/2019|2/8/2022|12|Adventure|[☀️☁️UPDATE17]BloxFruitsByGamerRobotyoutube.com/GamerRobot|Gamer Robot  youtube.com/GamerRobot|2753915549|Popular|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=66e1eb0d-d0ed-4286-b01d-04b6426f5d08&PageType=Games&PlaceId=2753915549&Position=4&SortName=Popular&SortPosition=3&LocalTimestamp=2022-02-22T17:00:34.265Z|☀️☁️ UPDATE 17 Part 1 / UPDATE OUT NOW New Fruit New awakening new island new weapon and MORE! Part 2 soon! Welcome to Blox Fruits! Become a master swordsman or a powerful blox fruit user as you train to become the strongest player to ever live. You can choose to fight against tough enemies or have powerful boss battles while sailing across the ocean to find hidden secrets. Current level cap: 2200 Current fruits in the game: Bomb Spike Chop Spring Kilo Smoke Spin Flame Falcon Ice Sand Dark Revive Diamond Light Love Magma Door Rubber Quake Human Buddha Barrier String Bird Phoenix Rumble Paw Gravity Dough Shadow Venom Control Dragon and SOUL FRUIT FAQ: - Fruits spawn in the map every hour / despawn after 20. - You can buy fruits from the Blox Fruits Dealer. He restocks random fruits every 4 hours - More info in the group description Do not exploit or auto farm our auto-detection will catch you and we do not appeal our bans.
2022-02-22 11:00:47|178258|23669652|27.4B+|7/14/2017|2/21/2022|48|RPG|AdoptMe!ByDreamCraft|DreamCraft|920587237|Popular|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=66e1eb0d-d0ed-4286-b01d-04b6426f5d08&PageType=Games&PlaceId=920587237&Position=3&SortName=Popular&SortPosition=3&LocalTimestamp=2022-02-22T17:00:34.265Z|🏝️ Sandbox Island & Taxi update! 🏝️ 🧱 Lots of new furniture and building blocks! 🌴 GIANT sandbox island house for building! 🚕 New gamepass: New York and London Taxis! Raise and dress cute pets decorate your house and play with friends in the magical family-friendly world of Adopt Me! on Roblox! 🐶🏘️😻 🐾 New updates coming soon! 🐦 Check our Twitter for news and competitions! 🤩 New chances to win pets every week! 🐦 Follow @PlayAdoptMe on Twitter for updates! 🎥 Subscribe to our YouTube channel! Meet the founders! NewFissy - Tech Director Bethink - Creative Director 🔔🔔🔔 Make sure to hit the FOLLOW button to get notified when new updates drop! 🔔🔔🔔 Terms of Service Privacy Policy and Creative Attributions: https://devforum.roblox.com/t/credits/71812
2022-02-22 11:00:47|29154|2214237|1.4B+|1/20/2020|2/19/2022|5|All Genres|ShindoLifeByRELLWorld|RELL World|4616652839|Popular|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=66e1eb0d-d0ed-4286-b01d-04b6426f5d08&PageType=Games&PlaceId=4616652839&Position=14&SortName=Popular&SortPosition=3&LocalTimestamp=2022-02-22T17:00:34.267Z|🔑 Welcome to Shindo Life 🔷 Explore vast worlds play many game modes and mini-games. Battle various types of creatures known as spirits. Unlock and randomize many abilities and awakens. Battle bosses for their unique Bloodlines and Abilities. Rank up and further your skill under mentors. Your Shindo adventure awaits! 🔑 Join for 2XP: 🔷 https://www.roblox.com/groups/1226491/RW
2022-02-22 11:00:48|71280|11339699|5.6B+|11/4/2014|2/22/2022|12|Town and City|WelcometoBloxburgBy@Coeptus|@Coeptus|185655149|Popular|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=66e1eb0d-d0ed-4286-b01d-04b6426f5d08&PageType=Games&PlaceId=185655149&Position=9&SortName=Popular&SortPosition=3&LocalTimestamp=2022-02-22T17:00:34.266Z|Build and design your own amazing house own cool vehicles hang out with friends work roleplay or explore the city of Bloxburg. The possibilities are endless! Version: 0.10.4 Update Log: https://devforum.roblox.com/t/--/361910
2022-02-22 11:00:48|44047|396049|124.1M+|11/4/2021|2/22/2022|30|Adventure|FindtheMarkers(150)Bymarkersepicmemers|markers epic memers|7896264844|Popular|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=66e1eb0d-d0ed-4286-b01d-04b6426f5d08&PageType=Games&PlaceId=7896264844&Position=25&SortName=Popular&SortPosition=3&LocalTimestamp=2022-02-22T17:00:34.269Z|this game was highly inspired by a lot of find the games specifically find the domos. PLAY FIND THE CORNBREADS! https://www.roblox.com/games/8004336756/CROSSOVER-21-find-the-cornbreads game icon by dashertheclasher. (disclaimer: marker originates from the web series known as battle for dream island. the creator of this game came up with the character and also has permission from the shows creators to use the character in the game.)
2022-02-22 11:00:49|48552|1213000|682.5M+|1/25/2021|2/21/2022|12|Adventure|[UPD21+3x🍀🌟]AnimeFightersSimulatorBySulley|Sulley|6299805723|Popular|https://www.roblox.com/games/refer?IsLargeGameTile=false&PageId=66e1eb0d-d0ed-4286-b01d-04b6426f5d08&PageType=Games&PlaceId=6299805723&Position=6&SortName=Popular&SortPosition=3&LocalTimestamp=2022-02-22T17:00:34.265Z|Welcome to Anime Fighters! 📢New code at 800k Likes! Thanks for 700k likes! Use codes 700klikes 🗺️ Explore and be the first to discover a secret fighter! 👊 Collect and train the strongest fighters! 🌲 Discover new worlds with new fighters in each one! ✨ The possibilities are endless! 🎁 Latest Update: - New Island: The Underworld! - 12 New Fighters! - Upgrade talents at the machine in Destiny Island! - Time Trial overhaul! - Exclude passives from auto sell! - Rebalanced raid scaling! - Defense Mode drops multiplied by drop chance not yen! - Bug fixes + balance changes + improvements
